num_total_eo,num_nonceremonial_eo,num_eos,numdisasterdeclare,num_ceremonial_eo,num_routine_eo,num_pardon_eo,st,year,house_polarization,house_polarization_impute,senate_polarization,house_polarization_stdev,governor_election_year,gov_republican,gov_democrat,term_limited,governor_power,divided_gov1,divided_gov2,veto_proof,ln_state_income_growth,annual_salary2015,permanent_staff,governor_prior_vote,governor_party_pres_vote,average_polarization,senate_polarization_bonica,house_polarization_bonica,govfe,ln_legislative_staff,ln_legislative_salary,house_polarization_maj_pty_het,gov_party_size,rule_review_dichotomous,rule_review_scale,state_fe,num_disaster_eo,num_nonroutine_eo,panel_length,gov_time_in_office,ln_state_expenditures,maj_control_index
353,348,329,3,5,19,0,GA,2009,1.6139999628067017,1.6139999628067017,1.5889999866485596,0.8415135145187378,0,1,0,1,3.5,0,0,0,-2.8299999237060547,15724,605,0.6025775671005249,0.5210000276565552,1.6015000343322754,1.2238869667053223,0.9763060808181763,Georgia-George E. Perdue,6.406879901885986,9.663006782531738,0.2687526047229767,0.5833333134651184,1,1,10,5,314,12,7,17.397809982299805,1
593,589,568,2,4,21,0,GA,2010,1.625,1.625,1.5920000076293945,0.8437587022781372,1,1,0,1,3.5,0,0,0,1.0099999904632568,15724,605.30999755859375,0.6025775671005249,0.5210000276565552,1.6085000038146973,1.5136480331420898,1.1240830421447754,Georgia-George E. Perdue,6.4073920249938965,9.663006782531738,0.26948589086532593,0.5833333134651184,1,1,10,2,545,12,8,17.418569564819336,1
346,340,334,2,6,5,0,GA,2011,1.6950000524520874,1.6950000524520874,1.809000015258789,0.9053901433944702,0,1,0,0,3.5,0,0,0,6.949999809265137,15724,605.6400146484375,0.5523326992988586,0.5210000276565552,1.7519999742507935,1.5136480331420898,1.1240830421447754,Georgia-George E. Perdue,6.407936096191406,9.663006782531738,0.24711260199546814,0.6000000238418579,1,1,10,2,308,12,9,17.437461853027344,1
298,292,288,0,6,4,0,GA,2012,1.6640000343322754,1.6640000343322754,1.7949999570846558,0.9005386829376221,0,1,0,0,3.5,0,0,0,4.110000133514404,15724,605.969970703125,0.5523326992988586,0.5318999886512756,1.7295000553131104,1.108299970626831,1.335008978843689,Georgia-Nathan Deal,6.4084792137146,9.663006782531738,0.24496890604496002,0.6424580812454224,1,1,10,0,282,12,1,17.4446964263916,1
631,623,612,1,8,11,0,GA,2013,1.7170000076293945,1.7170000076293945,1.8480000495910645,0.88547515869140625,0,1,0,0,3.5,0,0,0,2.690000057220459,15724,606.29998779296875,0.5523326992988586,0.5318999886512756,1.7825000286102295,1.108299970626831,1.335008978843689,Georgia-Nathan Deal,6.409022808074951,9.663006782531738,0.26008141040802,0.6611111164093018,1,1,10,1,596,12,2,17.47141456604004,1
398,391,383,3,7,7,0,GA,2014,1.74399995803833,1.74399995803833,1.843000054359436,0.8994622230529785,1,1,0,0,3.5,0,0,0,NA,15724,606.6300048828125,0.5523326992988586,0.5318999886512756,1.7934999465942383,1.108299970626831,1.335008978843689,Georgia-Nathan Deal,6.4095659255981445,9.663006782531738,0.2748591899871826,0.6611111164093018,1,1,10,12,349,12,3,NA,1
553,543,530,4,10,13,0,GA,2015,NA,NA,NA,NA,0,1,0,1,3.5,0,0,0,NA,17342,606.96002197265625,0.5402491092681885,0.5318999886512756,NA,NA,1.335008978843689,Georgia-Nathan Deal,6.410109043121338,9.760944366455078,NA,0.6666666865348816,1,1,10,9,502,12,4,NA,1
27,27,27,0,0,0,0,HI,1998,0.675000011920929,0.675000011920929,0.28299999237060547,0.3409971296787262,1,0,1,0,3.625,0,0,1,1.559999942779541,29014.419921875,231.4199981689453,0.5557257533073425,0.5692999958992004,0.4790000021457672,0.6195539236068726,1.0766609907150269,Hawaii-Cayetano,5.448545932769775,10.275580406188965,0.18633310496807098,0.7647058963775635,1,1,11,0,0,14,4,15.475922584533691,1
52,52,52,0,0,0,0,HI,1999,0.6980000138282776,0.6980000138282776,0.32100000977516174,0.3515261113643646,0,0,1,1,3.683000087738037,0,0,1,3.009999990463257,29014.419921875,219.1300048828125,0.5065160393714905,0.5692999958992004,0.5095000267028809,0.6195539236068726,1.0766609907150269,Hawaii-Cayetano,5.3942179679870605,10.275580406188965,0.18281880021095276,0.7647058963775635,1,1,11,0,0,14,5,15.5472993850708,1
32,32,32,0,0,0,0,HI,2000,0.6980000138282776,0.6980000138282776,0.32100000977516174,0.35171976685523987,0,0,1,1,3.7416000366210938,0,0,1,5.610000133514404,29014.419921875,206.83999633789062,0.5065160393714905,0.5579000115394592,0.5095000267028809,1.1469340324401855,0.9550113081932068,Hawaii-Cayetano,5.336769104003906,10.275580406188965,0.18265609443187714,0.7450981140136719,1,1,11,0,0,14,6,15.603177070617676,1
54,54,52,0,0,2,0,HI,2001,0.7210000157356262,0.7210000157356262,1.4429999589920044,0.3961537480354309,0,0,1,1,3.799999952316284,0,0,0,3.5,29014.419921875,194.5500030517578,0.5065160393714905,0.5579000115394592,1.0820000171661377,1.1469340324401855,0.9550113081932068,Hawaii-Cayetano,5.275815963745117,10.275580406188965,0.16503989696502686,0.6274510025978088,1,1,11,0,0,14,7,15.631108283996582,1
64,64,64,0,0,0,0,HI,2002,0.7210000157356262,0.7210000157356262,1.4429999589920044,0.3961537480354309,1,0,1,1,3.75,0,0,0,4.380000114440918,29014.419921875,182.25999450683594,0.5065160393714905,0.5579000115394592,1.0820000171661377,0.9461845755577087,0.9792823195457458,Hawaii-Cayetano,5.210906028747559,10.275580406188965,0.16503989696502686,0.6274510025978088,1,1,11,0,0,14,8,15.715167999267578,1
9,9,4,0,0,5,0,HI,2003,0.7319999933242798,0.7319999933242798,1.4429999589920044,0.36954420804977417,0,1,0,0,3.6875,1,1,1,4.960000038146973,29014.419921875,170,0.5230475664138794,0.37459999322891235,1.087499976158142,0.9461845755577087,0.9792823195457458,Hawaii-Linda Lingle,5.141664028167725,10.275580406188965,0.1546057015657425,0.29411768913269043,1,1,11,0,3,14,1,15.740036964416504,1
12,12,0,0,0,12,0,HI,2004,0.7319999933242798,0.7319999933242798,1.4429999589920044,0.36954420804977417,0,1,0,0,3.625,1,1,1,8.210000038146973,29014.419921875,200.8300018310547,0.5230475664138794,0.45260000228881836,1.087499976158142,1.0025479793548584,1.1788979768753052,Hawaii-Linda Lingle,5.3074259757995605,10.275580406188965,0.1546057015657425,0.29411768913269043,1,1,11,0,0,14,2,15.772954940795898,1
14,14,3,0,0,11,0,HI,2005,0.7139999866485596,0.7139999866485596,1.440999984741211,0.32137954235076904,0,1,0,0,3.625,1,1,1,7.099999904632568,29014.419921875,231.66000366210938,0.5230475664138794,0.45260000228881836,1.0774999856948853,1.0025479793548584,1.1788979768753052,Hawaii-Linda Lingle,5.449577808380127,10.275580406188965,0.1462422013282776,0.19607840478420258,1,1,11,0,3,14,3,15.846270561218262,1
4,4,3,0,0,1,0,HI,2006,0.6869999766349792,0.6869999766349792,1.440999984741211,0.32538628578186035,1,1,0,0,3.625,1,1,1,7.539999961853027,31009.16015625,262.489990234375,0.5230475664138794,0.45260000228881836,1.0640000104904175,1.0292810201644897,1.3911099433898926,Hawaii-Linda Lingle,5.574016094207764,10.342069625854492,0.1656506061553955,0.19607840478420258,1,1,11,0,2,14,4,15.906172752380371,1
11,11,8,0,0,3,0,HI,2007,0.6759999990463257,0.6759999990463257,1.3389999866485596,0.2958845794200897,0,1,0,1,3.625,1,1,1,6.199999809265137,32550.55078125,293.32000732421875,0.6388540863990784,0.45260000228881836,1.0075000524520874,1.0292810201644897,1.3911099433898926,Hawaii-Linda Lingle,5.684668064117432,10.390580177307129,0.1693253070116043,0.1568627953529358,1,1,11,0,6,14,5,16.009366989135742,1
2,2,2,0,0,0,0,HI,2008,0.6809999942779541,0.6809999942779541,1.3919999599456787,0.2954140305519104,0,1,0,1,3.625,1,1,1,4.820000171661377,33275.91015625,324.1499938964844,0.6388540863990784,0.26579999923706055,1.0364999771118164,1.1424800157546997,1.2403010129928589,Hawaii-Linda Lingle,5.784286022186279,10.412619590759277,0.1693253070116043,0.13725489377975464,1,1,11,0,0,14,6,16.07383155822754,1
10,10,10,0,0,0,0,HI,2009,NA,0.6710000038146973,NA,NA,0,1,0,1,3.625,1,1,1,0.800000011920929,44163.5703125,355,0.6388540863990784,0.26579999923706055,NA,1.1424800157546997,1.2403010129928589,Hawaii-Linda Lingle,5.8749308586120605,10.695679664611816,NA,0.11764709651470184,1,1,11,0,9,14,7,16.123207092285156,1
12,12,12,0,0,0,0,HI,2010,NA,0.6610000133514404,NA,NA,1,1,0,1,3.625,1,1,1,2.0899999141693115,44163.5703125,385.80999755859375,0.6388540863990784,0.26579999923706055,NA,1.7281689643859863,1.569883942604065,Hawaii-Linda Lingle,5.957932949066162,10.695679664611816,NA,0.11764709651470184,1,1,11,0,6,14,8,16.088695526123047,1
60,60,57,0,0,3,0,HI,2011,0.6510000228881836,0.6510000228881836,1.9609999656677246,0.2918449342250824,0,0,1,0,3.625,0,0,1,5.75,41954.8515625,416.6400146484375,0.5860618352890015,0.718500018119812,1.305999994277954,1.7281689643859863,1.569883942604065,Hawaii-Neil Abercrombie,6.0346198081970215,10.644370079040527,0.17661690711975098,0.8431373238563538,1,1,11,0,6,14,1,16.11441421508789,1
28,28,28,0,0,0,0,HI,2012,0.6449999809265137,0.6449999809265137,1.9609999656677246,0.30290040373802185,0,0,1,0,3.625,0,0,1,3.7200000286102295,41955.75,447.4700012207031,0.5860618352890015,0.7055000066757202,1.3029999732971191,1.6658380031585693,1.6768120527267456,Hawaii-Neil Abercrombie,6.105842113494873,10.644390106201172,0.18593829870224,0.8431373238563538,1,1,11,0,0,14,2,16.127817153930664,1
36,36,28,0,0,8,0,HI,2013,0.6639999747276306,0.6639999747276306,1.9670000076293945,0.2944207489490509,0,0,1,0,3.625,0,0,1,2.8399999141693115,41955.75,478.29998779296875,0.5860618352890015,0.7055000066757202,1.315500020980835,1.6658380031585693,1.6768120527267456,Hawaii-Neil Abercrombie,6.172327041625977,10.644390106201172,0.1969245970249176,0.8627451062202454,1,1,11,0,5,14,3,16.127859115600586,1
17,17,15,0,0,2,0,HI,2014,NA,NA,1.9670000076293945,NA,1,0,1,0,3.625,0,0,1,NA,52454.44140625,509.1300048828125,0.5860618352890015,0.7055000066757202,1.9670000076293945,1.6658380031585693,1.6768120527267456,Hawaii-Neil Abercrombie,6.2346649169921875,10.867719650268555,NA,0.8627451062202454,1,1,11,0,0,14,4,NA,1
23,23,20,0,0,3,0,HI,2015,NA,NA,NA,NA,0,0,1,0,3.625,0,0,1,NA,59004,539.96002197265625,0.571526825428009,0.7055000066757202,NA,NA,1.6768120527267456,Hawaii-David Ige,6.293344974517822,10.985380172729492,NA,0.8627451062202454,1,1,11,0,0,14,1,NA,1
7,7,3,0,0,0,0,ID,1995,NA,NA,NA,NA,0,1,0,0,3.75,0,0,1,7.429999828338623,10880.41015625,181.5,0.5437248349189758,0.4203000068664551,NA,1.3460259437561035,1.3458579778671265,Idaho-Philip Batt,5.20674991607666,9.294811248779297,NA,0.8142856955528259,1,1,12,0,1,19,1,14.871942520141602,0
23,23,18,0,0,0,0,ID,1996,0.9700000286102295,0.9700000286102295,1.1790000200271606,0.5763489007949829,0,1,0,0,3.75,0,0,1,6.369999885559082,11206.8203125,183,0.5437248349189758,0.5217999815940857,1.0744999647140503,1.6743710041046143,1.5595099925994873,Idaho-Philip Batt,5.214935779571533,9.324366569519043,0.47203999757766724,0.8142856955528259,1,1,12,0,11,19,2,14.941258430480957,0
18,18,16,0,0,0,0,ID,1997,1.2519999742507935,1.2519999742507935,1.0529999732971191,0.614501416683197,0,1,0,0,3.75,0,0,1,4.420000076293945,11206.8203125,200.2899932861328,0.5437248349189758,0.5217999815940857,1.152500033378601,1.6743710041046143,1.5595099925994873,Idaho-Philip Batt,5.304747104644775,9.324366569519043,0.4357030987739563,0.8428571224212646,1,1,12,0,11,19,3,14.994338989257812,0
16,15,14,0,1,0,0,ID,1998,1.3990000486373901,1.3990000486373901,1.0529999732971191,0.6472763419151306,1,1,0,0,3.75,0,0,1,8.600000381469727,11206.8203125,217.5800018310547,0.5437248349189758,0.5217999815940857,1.2259999513626099,1.5699379444122314,1.5619299411773682,Idaho-Philip Batt,5.387152194976807,9.324366569519043,0.4357030987739563,0.8428571224212646,1,1,12,0,4,19,4,15.0324068069458,0
13,12,8,0,1,0,0,ID,1999,1.4980000257492065,1.4980000257492065,1.1390000581741333,0.6779213547706604,0,1,0,0,3.6670000553131104,0,0,1,6.559999942779541,11206.8203125,234.8699951171875,0.6996150612831116,0.5217999815940857,1.31850004196167,1.5699379444122314,1.5619299411773682,Idaho-Dirk Kempthorne,5.463281154632568,9.324366569519043,0.44731611013412476,0.8285713791847229,1,1,12,0,3,19,1,15.14440631866455,0
17,17,13,0,0,0,0,ID,2000,1.5010000467300415,1.5010000467300415,1.2020000219345093,0.6825593113899231,0,1,0,0,3.583400011062622,0,0,1,8.5,13382.900390625,252.16000366210938,0.6996150612831116,0.6717000007629395,1.3515000343322754,1.7304420471191406,1.89547598361969,Idaho-Dirk Kempthorne,5.534021854400635,9.501808166503906,0.44532039761543274,0.8285713791847229,1,1,12,0,8,19,2,15.211429595947266,0
16,16,14,0,0,0,0,ID,2001,1.5240000486373901,1.5240000486373901,1.2330000400543213,0.6297499537467957,0,1,0,0,3.5,0,0,1,4.78000020980835,13382.900390625,269.45001220703125,0.6996150612831116,0.6717000007629395,1.378499984741211,1.7304420471191406,1.89547598361969,Idaho-Dirk Kempthorne,5.6000871658325195,9.501808166503906,0.41847971081733704,0.8714284896850586,1,1,12,0,8,19,3,15.303112983703613,0
7,7,7,0,0,0,0,ID,2002,1.5959999561309814,1.5959999561309814,1.4160000085830688,0.6480420231819153,1,1,0,0,3.5,0,0,1,3.1700000762939453,14186.240234375,28.739999771118164,0.6996150612831116,0.6717000007629395,1.50600004196167,1.755344033241272,1.831305980682373,Idaho-Dirk Kempthorne,3.3924930095672607,9.560098648071289,0.4229899048805237,0.8714284896850586,1,1,12,0,4,19,4,15.346919059753418,0
15,13,11,0,2,0,0,ID,2003,1.5839999914169312,1.5839999914169312,1.6679999828338623,0.8028380274772644,0,1,0,0,3.5,0,0,1,4.079999923706055,14186.240234375,304,0.5742107629776001,0.6717000007629395,1.6260000467300415,1.755344033241272,1.831305980682373,Idaho-Dirk Kempthorne,5.720312118530273,9.560098648071289,0.4416401982307434,0.7714285850524902,1,1,12,0,5,19,5,15.375643730163574,0
12,11,6,0,1,1,0,ID,2004,1.5640000104904175,1.5640000104904175,1.6970000267028809,0.798710286617279,0,1,0,0,3.5,0,0,1,9.149999618530273,14186.240234375,293.1700134277344,0.5742107629776001,0.6837999820709229,1.6304999589920044,1.7155439853668213,1.9227999448776245,Idaho-Dirk Kempthorne,5.684157848358154,9.560098648071289,0.44179511070251465,0.7714285850524902,1,1,12,0,3,19,6,15.443385124206543,0
23,23,19,0,0,0,0,ID,2005,1.5989999771118164,1.5989999771118164,1.9670000076293945,0.7758044004440308,0,1,0,0,3.5,0,0,1,6.199999809265137,14186.240234375,282.3399963378906,0.5742107629776001,0.6837999820709229,1.7829999923706055,1.7155439853668213,1.9227999448776245,Idaho-Dirk Kempthorne,5.646646976470947,9.560098648071289,0.4295124113559723,0.8142856955528259,1,1,12,0,11,19,7,15.516777992248535,0
45,45,39,0,0,1,0,ID,2006,1.6130000352859497,1.6130000352859497,1.9620000123977661,0.7741143703460693,1,1,0,0,3.5,0,0,1,9.850000381469727,14186.240234375,271.510009765625,0.5742107629776001,0.6837999820709229,1.787500023841858,1.9229949712753296,2.0302600860595703,Idaho-Dirk Kempthorne,5.607675075531006,9.560098648071289,0.41566869616508484,0.8142856955528259,1,1,12,0,28,19,8,15.54888916015625,0
21,21,19,0,0,1,0,ID,2007,1.86899995803833,1.86899995803833,1.9620000123977661,0.8918284177780151,0,1,0,0,3.5,0,0,1,5.739999771118164,14612.3896484375,260.67999267578125,0.5442282557487488,0.6837999820709229,1.9155000448226929,1.9229949712753296,2.0302600860595703,Idaho-CL Otter,5.567121982574463,9.589693069458008,0.3807015120983124,0.7285714149475098,1,1,12,0,12,19,1,15.63124942779541,0
5,5,5,0,0,0,0,ID,2008,1.8899999856948853,1.8899999856948853,1.9570000171661377,0.9088128209114075,0,1,0,0,3.5,0,0,1,1.190000057220459,14612.3896484375,249.85000610351562,0.5442282557487488,0.6121000051498413,1.9234999418258667,2.097074031829834,2.079257011413574,Idaho-CL Otter,5.524855136871338,9.589693069458008,0.3781155049800873,0.7285714149475098,1,1,12,0,2,19,2,15.73340129852295,0
17,17,14,0,0,0,0,ID,2009,1.8799999952316284,1.8799999952316284,1.8229999542236328,0.89359283447265625,0,1,0,0,3.5,0,0,1,-2.2899999618530273,14612.3896484375,239,0.5442282557487488,0.6121000051498413,1.8515000343322754,2.097074031829834,2.079257011413574,Idaho-CL Otter,5.4806389808654785,9.589693069458008,0.36243748664855957,0.7428572177886963,1,1,12,0,8,19,3,15.778239250183105,0
15,15,15,0,0,0,0,ID,2010,1.9240000247955322,1.9240000247955322,1.8860000371932983,0.9007205367088318,1,1,0,0,3.5,0,0,1,2.4800000190734863,14612.3896484375,228.19000244140625,0.5442282557487488,0.6121000051498413,1.9049999713897705,2.072031021118164,2.1005959510803223,Idaho-CL Otter,5.434550762176514,9.589693069458008,0.38478779792785645,0.7428572177886963,1,1,12,0,11,19,4,15.7783203125,0
15,15,14,0,0,0,0,ID,2011,1.9420000314712524,1.9420000314712524,1.8450000286102295,0.8358930349349976,0,1,0,0,3.5,0,0,1,5.099999904632568,14612.3896484375,217.36000061035156,0.6427361369132996,0.6121000051498413,1.8934999704360962,2.072031021118164,2.1005959510803223,Idaho-CL Otter,5.386145114898682,9.589693069458008,0.40497058629989624,0.8142856955528259,1,1,12,0,8,19,5,15.817631721496582,0
9,9,9,0,0,0,0,ID,2012,1.9910000562667847,1.9910000562667847,1.850000023841858,0.83817291259765625,0,1,0,0,3.5,0,0,1,3.9100000858306885,14612.3896484375,206.52999877929688,0.6427361369132996,0.6409000158309937,1.9205000400543213,2.3108110427856445,2.122389078140259,Idaho-CL Otter,5.335276126861572,9.589693069458008,0.4050500988960266,0.8142856955528259,1,1,12,0,8,19,6,15.772686958312988,0
7,7,6,0,0,0,0,ID,2013,1.8509999513626099,1.8509999513626099,2.003999948501587,0.839354395866394,0,1,0,0,3.5,0,0,1,3.6700000762939453,14904.33984375,195.6999969482422,0.6427361369132996,0.6409000158309937,1.9275000095367432,2.3108110427856445,2.122389078140259,Idaho-CL Otter,5.281680107116699,9.609475135803223,0.36084040999412537,0.8142856955528259,1,1,12,0,4,19,7,15.814044952392578,0
8,8,7,0,0,1,0,ID,2014,1.9179999828338623,1.9179999828338623,2.003999948501587,0.8804407715797424,1,1,0,0,3.5,0,0,1,NA,14904.33984375,184.8699951171875,0.6427361369132996,0.6409000158309937,1.9609999656677246,2.3108110427856445,2.122389078140259,Idaho-CL Otter,5.225048065185547,9.609475135803223,0.35995471477508545,0.8142856955528259,1,1,12,0,5,19,8,NA,0
13,11,10,0,2,0,0,ID,2015,NA,NA,NA,NA,0,1,0,0,3.5,0,0,1,NA,16684,174.0399932861328,0.5813028812408447,0.6409000158309937,NA,NA,2.122389078140259,Idaho-CL Otter,5.16501522064209,9.722265243530273,NA,0.800000011920929,1,1,12,0,4,19,9,NA,0
7,6,6,0,1,0,0,IL,1996,1.2130000591278076,1.2130000591278076,1.1080000400543213,0.6853065490722656,0,1,0,0,3.9375,0,0,0,6.360000133514404,38321.69921875,969,0.6497082114219666,0.36809998750686646,1.1605000495910645,0.7411218881607056,0.9621924757957458,Illinois-Edgar,6.877295970916748,10.553799629211426,0.2236219048500061,0.5423728823661804,1,2,13,0,2,19,6,17.21976661682129,1
3,3,3,0,0,0,0,IL,1997,1.2259999513626099,1.2259999513626099,1.1469999551773071,0.680306613445282,0,1,0,0,3.96875,1,0,0,5.570000171661377,38321.69921875,959.8599853515625,0.6497082114219666,0.36809998750686646,1.1864999532699585,0.7411218881607056,0.9621924757957458,Illinois-Edgar,6.867828845977783,10.553799629211426,0.4240373969078064,0.49152541160583496,1,2,13,0,3,19,7,17.258047103881836,1
4,4,4,0,0,0,0,IL,1998,1.2259999513626099,1.2259999513626099,1.1579999923706055,0.6766500473022461,1,1,0,0,4,1,0,0,5.900000095367432,42650.2890625,950.719970703125,0.6497082114219666,0.36809998750686646,1.1920000314712524,0.8439788222312927,0.94371098279953,Illinois-Edgar,6.85827112197876,10.660810470581055,0.4306654930114746,0.49152541160583496,1,2,13,0,2,19,8,17.28141212463379,1
19,19,19,0,0,0,0,IL,1999,1.2940000295639038,1.2940000295639038,1.1649999618530273,0.7007719874382019,0,1,0,0,4.058330059051514,1,0,0,4.019999980926514,42650.2890625,941.58001708984375,0.5181216597557068,0.36809998750686646,1.2295000553131104,0.8439788222312927,0.94371098279953,Illinois-George H. Ryan,6.848620891571045,10.660810470581055,0.46506819128990173,0.47457629442214966,1,2,13,0,14,19,1,17.352340698242188,1
16,16,16,0,0,0,0,IL,2000,1.2940000295639038,1.2940000295639038,1.1649999618530273,0.7007719874382019,0,1,0,0,4.116662979125977,1,0,0,7.400000095367432,46063.109375,932.44000244140625,0.5181216597557068,0.42579999566078186,1.2295000553131104,0.8453757166862488,1.0052720308303833,Illinois-George H. Ryan,6.838877201080322,10.73779010772705,0.46506819128990173,0.47457629442214966,1,2,13,0,10,19,2,17.423595428466797,1
12,12,12,0,0,0,0,IL,2001,1.1610000133514404,1.1610000133514404,1.1519999504089355,0.7066267728805542,0,1,0,0,4.175000190734863,1,0,0,2.9600000381469727,46063.109375,923.29998779296875,0.5181216597557068,0.42579999566078186,1.156499981880188,0.8453757166862488,1.0052720308303833,Illinois-George H. Ryan,6.829037189483643,10.73779010772705,0.5099400281906128,0.47457629442214966,1,2,13,0,8,19,3,17.510496139526367,1
10,10,9,0,0,0,0,IL,2002,1.1610000133514404,1.1610000133514404,1.1519999504089355,0.7066267728805542,1,1,0,0,4.125,1,0,0,1.3899999856948853,50583.01171875,914.15997314453125,0.5181216597557068,0.42579999566078186,1.156499981880188,0.9799932241439819,0.9506487846374512,Illinois-George H. Ryan,6.819098949432373,10.831390380859375,0.5099400281906128,0.47457629442214966,1,2,13,0,5,19,4,17.569198608398438,1
19,19,18,0,0,1,0,IL,2003,1.1339999437332153,1.1339999437332153,1.090000033378601,0.6772356033325195,0,0,1,0,4.0625,0,0,0,2,50583.01171875,905,0.5366182327270508,0.5460000038146973,1.1119999885559082,0.9799932241439819,0.9506487846374512,Illinois-Rod R. Blagojevich,6.809039115905762,10.831390380859375,0.5753998160362244,0.5593221187591553,1,2,13,0,9,19,1,17.598655700683594,1
14,12,12,0,2,0,0,IL,2004,1.1339999437332153,1.1339999437332153,1.090000033378601,0.6772356033325195,0,0,1,0,4,0,0,0,4.480000019073486,50583.01171875,917.5,0.5366182327270508,0.5482000112533569,1.1119999885559082,0.9583510160446167,1.0726079940795898,Illinois-Rod R. Blagojevich,6.822741985321045,10.831390380859375,0.5753998160362244,0.5593221187591553,1,2,13,0,9,19,2,17.6707820892334,1
10,9,9,0,1,0,0,IL,2005,1.2619999647140503,1.2619999647140503,1.1119999885559082,0.7290215492248535,0,0,1,0,4,0,0,0,4.360000133514404,50583.01171875,930,0.5366182327270508,0.5482000112533569,1.187000036239624,0.9583510160446167,1.0726079940795898,Illinois-Rod R. Blagojevich,6.836258888244629,10.831390380859375,0.5871946811676025,0.5508474707603455,1,2,13,0,7,19,3,17.69293212890625,1
12,12,11,0,0,0,0,IL,2006,1.2619999647140503,1.2619999647140503,1.1119999885559082,0.7290215492248535,1,0,1,0,4,0,0,0,6.900000095367432,52243.1796875,942.5,0.5366182327270508,0.5482000112533569,1.187000036239624,1.2100739479064941,1.062440037727356,Illinois-Rod R. Blagojevich,6.849596977233887,10.863679885864258,0.5871946811676025,0.5508474707603455,1,2,13,0,5,19,4,17.68778419494629,1
2,2,2,0,0,0,0,IL,2007,1.2430000305175781,1.2430000305175781,1.055999994277954,0.7410193681716919,0,0,1,0,4,0,0,0,5.599999904632568,52243.1796875,955,0.5591452717781067,0.5482000112533569,1.1495000123977661,1.2100739479064941,1.062440037727356,Illinois-Rod R. Blagojevich,6.862758159637451,10.863679885864258,0.6054571866989136,0.5593221187591553,1,2,13,0,2,19,5,17.748058319091797,1
2,1,1,0,1,0,0,IL,2008,1.2430000305175781,1.2430000305175781,1.055999994277954,0.7410193681716919,0,0,1,0,4,0,0,0,2.940000057220459,59255.6015625,967.5,0.5591452717781067,0.6183000206947327,1.1495000123977661,1.081483006477356,1.0725059509277344,Illinois-Rod R. Blagojevich,6.875749111175537,10.989629745483398,0.6054571866989136,0.5677965879440308,1,2,13,0,1,19,6,17.810222625732422,1
21,21,21,0,0,0,0,IL,2009,1.2760000228881836,1.2760000228881836,1.0759999752044678,0.7490527033805847,0,0,1,0,4,0,0,0,-3.7699999809265137,61506.94140625,980,0.5591452717781067,0.6183000206947327,1.1759999990463257,1.081483006477356,1.0725059509277344,Illinois-Rod R. Blagojevich,6.888573169708252,11.026920318603516,0.587011992931366,0.5932204127311707,1,2,13,0,18,19,7,17.861358642578125,1
14,14,14,0,0,0,0,IL,2010,1.2960000038146973,1.2960000038146973,1.0789999961853027,0.7575010657310486,1,0,1,0,4,0,0,0,1.6200000047683716,61506.94140625,992.5,0.5591452717781067,0.6183000206947327,1.1875,1.115394949913025,1.2822680473327637,Illinois-Pat Quinn,6.901234149932861,11.026920318603516,0.578388512134552,0.5932204127311707,1,2,13,0,9,19,1,17.89724349975586,1
5,5,5,0,0,0,0,IL,2011,1.4809999465942383,1.4809999465942383,1.1100000143051147,0.8666460514068604,0,0,1,0,4,0,0,0,4.989999771118164,61506.94140625,1005,0.5046021342277527,0.6183000206947327,1.2955000400543213,1.115394949913025,1.2822680473327637,Illinois-Pat Quinn,6.913736820220947,11.026920318603516,0.6073049902915955,0.5423728823661804,1,2,13,0,5,19,2,17.901561737060547,1
3,3,3,0,0,0,0,IL,2012,1.4490000009536743,1.4490000009536743,1.1130000352859497,0.8811156749725342,0,0,1,0,4,0,0,0,4.039999961853027,61506.94140625,1017.5,0.5046021342277527,0.574999988079071,1.281000018119812,1.5970590114593506,1.5124410390853882,Illinois-Pat Quinn,6.926085948944092,11.026920318603516,0.5987684726715088,0.5423728823661804,1,2,13,0,1,19,3,17.87712860107422,1
6,6,6,0,0,0,0,IL,2013,1.3910000324249268,1.3910000324249268,1.2050000429153442,0.8786320090293884,0,0,1,0,4,0,0,1,2.119999885559082,61506.94140625,1030,0.5046021342277527,0.574999988079071,1.2979999780654907,1.5970590114593506,1.5124410390853882,Illinois-Pat Quinn,6.938283920288086,11.026920318603516,0.6115440726280212,0.6016948819160461,1,2,13,0,5,19,4,17.930015563964844,1
11,11,11,0,0,0,0,IL,2014,1.3680000305175781,1.3680000305175781,1.194000005722046,0.870935320854187,1,0,1,0,4,0,0,1,NA,61506.94140625,1042.5,0.5046021342277527,0.574999988079071,1.281000018119812,1.5970590114593506,1.5124410390853882,Illinois-Pat Quinn,6.95033597946167,11.026920318603516,0.620805025100708,0.6016948819160461,1,2,13,0,8,19,5,NA,1
16,16,16,0,0,0,0,IL,2015,NA,NA,NA,NA,0,1,0,0,4,1,1,1,NA,67836,1055,0.5202974677085876,0.4065999984741211,NA,NA,1.5124410390853882,Illinois-Pat Quinn,6.962244033813477,11.124859809875488,NA,0.39830508828163147,1,2,13,0,13,19,6,NA,1
